surveyID,date,Lat,Lat_abs,Lat_abs_scale,hemi,Genus_sp,plantFamily,Biome,growthForm,growthForm_simp,sizeDiameterMean,sizeDiameterMeanLog,sizeDiameterMeanLogScale,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit,propPlantsHerb50,focalPlantCoverMean
Zehr_Site 1_Ailanthus_altissima_Survey 1,8/24/20,42.4014,42.4014,0.355413053,N,Ailanthus_altissima,Simaroubaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,177.4166667,5.178501015,1.578066962,3.282280093,0.032822801,-3.383258301,0.721987137,0.721987137,0.95433994,0.016129032,27.05555556
Zehr_Site 1_Catalpa_speciosa_Survey 1,6/11/20,42.4075,42.4075,0.355830136,N,Catalpa_speciosa,Bignoniaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,83.56666667,4.425644716,0.934661547,2.516666667,0.025166667,-3.656746149,0.81445729,0.81445729,1.479236894,0.05,32.94642857
Zehr_Site 1_Catalpa_speciosa_Survey 2,8/4/20,42.4075,42.4075,0.355830136,N,Catalpa_speciosa,Bignoniaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,95.35833333,4.557641726,1.04746872,1.6,0.016,-4.119037175,0.598163842,0.598163842,0.397820261,0.083333333,52.67241379
Zehr_Site 1_Catalpa_speciosa_Survey 3,10/8/20,42.4075,42.4075,0.355830136,N,Catalpa_speciosa,Bignoniaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,95.95,4.563827222,1.052754964,5.258333333,0.052583333,-2.89133977,0.691423353,0.691423353,0.806782039,0.05,54.82758621
Zehr_Site 1_Echinacea_purpurea_Survey 1,5/29/20,42.40732,42.40732,0.355817828,N,Echinacea_purpurea,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,32.0703125,3.467930758,0.116180852,3.1328125,0.031328125,-3.431409676,0.652060325,0.652060325,0.628107965,0.013888889,4.069444444
Zehr_Site 1_Echinacea_purpurea_Survey 2,7/4/20,42.40732,42.40732,0.355817828,N,Echinacea_purpurea,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,45.00757576,3.806830826,0.405811342,4.325757576,0.043257576,-3.096361826,0.668328169,0.668328169,0.700633306,0.014084507,4.416666667
Zehr_Site 1_Echinacea_purpurea_Survey 3,9/11/20,42.40732,42.40732,0.355817828,N,Echinacea_purpurea,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,37.36153846,3.620641792,0.246690627,6.369230769,0.063692308,-2.687880357,0.513058575,0.513058575,0.052246181,0.014084507,4.5
Zehr_Site 1_Echinacea_purpurea_Survey 4,9/17/21,42.40732,42.40732,0.355817828,N,Echinacea_purpurea,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,46.125,3.831355102,0.426770259,3.008333333,0.030083333,-3.473238849,0.60336166,0.60336166,0.419491902,0.014084507,6.890909091
Zehr_Site 1_Impatiens_capensis_Survey 1,7/1/20,42.40833,42.40833,0.355886886,N,Impatiens_capensis,Balsaminaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,30.73333333,3.425347842,0.079788676,11.11666667,0.111166667,-2.078879165,0.56442965,0.56442965,0.259159429,0.166666667,28
Zehr_Site 1_Impatiens_capensis_Survey 2,8/7/20,42.40833,42.40833,0.355886886,N,Impatiens_capensis,Balsaminaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,35.77906977,3.577363079,0.20970381,8.488372093,0.084883721,-2.377768807,0.588454012,0.588454012,0.357578007,0.016666667,22.96296296
Zehr_Site 1_Impatiens_capensis_Survey 3,9/30/20,42.40833,42.40833,0.355886886,N,Impatiens_capensis,Balsaminaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,40.76923077,3.707927649,0.321286793,9.576923077,0.095769231,-2.245143152,0.494618474,0.494618474,-0.021526936,0.016666667,21.18421053
Zehr_Site 1_Juglans_nigra_Survey 1,6/12/20,42.4065,42.4065,0.355761762,N,Juglans_nigra,Juglandaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,425.6666667,6.053656567,2.325991662,2.310608199,0.023106082,-3.744282194,0.532636804,0.532636804,0.130733097,0.15,28.09615385
Zehr_Site 1_Juglans_nigra_Survey 2,8/10/20,42.4065,42.4065,0.355761762,N,Juglans_nigra,Juglandaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,433.7833333,6.072545177,2.34213423,9.236944444,0.092369444,-2.285041183,0.30445934,0.30445934,-0.826151922,0.3,30.22413793
Zehr_Site 1_Morus_alba_Survey 1,8/24/20,42.4048,42.4048,0.355645525,N,Morus_alba,Moraceae,Temperate Broadleaf & Mixed Forests,SHRUB;TREE,Woody,13.625,2.611906341,-0.615394013,1.333333333,0.013333333,-4.304065093,0.812711864,0.812711864,1.467728373,0.016666667,9.210526316
Zehr_Site 1_Solidago_caesia_Survey 1,9/29/21,42.4045,42.4045,0.355625013,N,Solidago_caesia,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,36.61666667,3.60050351,0.229480066,11.33333333,0.113333333,-2.057135784,0.421261216,0.421261216,-0.317598117,0.016393443,5.5
Zehr_Site 1_Symphyotrichum_cordifolium_Survey 1,9/11/21,42.4051,42.4051,0.355666038,N,Symphyotrichum_cordifolium,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,40.39166667,3.698623493,0.313335283,13.05,0.1305,-1.896545107,0.514470637,0.514470637,0.057898715,0.016393443,4.210526316
Zehr_Site 10_Maianthemum_canadense_Survey 1,6/11/20,42.3998,42.3998,0.355303654,N,Maianthemum_canadense,Asparagaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,8.666666667,2.159484249,-1.002042599,1.175,0.01175,-4.432082462,0.945426133,0.945426133,2.852080617,0.033333333,9.952380952
Zehr_Site 10_Maianthemum_canadense_Survey 2,7/14/20,42.3998,42.3998,0.355303654,N,Maianthemum_canadense,Asparagaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,8.151785714,2.098237009,-1.054385663,2.392857143,0.023928571,-3.708462567,0.819674355,0.819674355,1.514142781,0.017241379,9.065217391
Zehr_Site 10_Maianthemum_canadense_Survey 3,8/17/20,42.3998,42.3998,0.355303654,N,Maianthemum_canadense,Asparagaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,7.65,2.034705648,-1.108680782,15.525,0.15525,-1.694004005,0.832032702,0.832032702,1.600102437,0.017241379,6.466666667
Zehr_Site 10_Tradescantia_ohiensis_Survey 1,8/6/21,42.3919,42.3919,0.354763497,N,Tradescantia_ohiensis,Commelinaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,96.16666667,4.566082797,1.054682621,1.219298246,0.012192982,-4.394626775,0.595066804,0.595066804,0.384951568,0.017241379,7.543478261
Zehr_Site 12_Cephalanthus_occidentalis_Survey 1,8/8/18,42.468005,42.468005,0.35996712,N,Cephalanthus_occidentalis,Rubiaceae,Temperate Broadleaf & Mixed Forests,SHRUB;TREE,Woody,19.625,2.976804264,-0.303545258,4.0625,0.040625,-3.16189839,0.617887668,0.617887668,0.480592045,0.009615385,NA
Zehr_Site 12_Plantago_major_Survey 1,10/17/19,8.81532,8.81532,-1.941009937,N,Plantago_major,Plantaginaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,7.208333333,1.975237764,-1.159503174,2.166666667,0.021666667,-3.810075462,0.831290743,0.831290743,1.594802745,0.016393443,5.983333333
Zehr_Site 13_Chamaedorea_woodsoniana_Survey 1,2/15/20,8.81256,8.81256,-1.94119865,N,Chamaedorea_woodsoniana,Arecaceae,Tropical & Subtropical Moist Broadleaf Forests,TREE,Woody,40.65833333,3.705203817,0.318958954,4.483333333,0.044833333,-3.058933935,0.735366392,0.735366392,1.022022607,0.083333333,18.43181818
Zehr_Site 13_Goodyera_ovatilabia_Survey 1,2/24/20,8.81326,8.81326,-1.941150788,N,Goodyera_ovatilabia,Orchidaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,6.783333333,1.914468623,-1.211437646,1.008333333,0.010083333,-4.586736869,0.905308867,0.905308867,2.257655809,0.014925373,5.69047619
Zehr_Site 13_Maianthemum_paniculatum_Survey 1,2/15/20,8.81285,8.81285,-1.941178821,N,Maianthemum_paniculatum,Asparagaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,19.31666667,2.960968281,-0.317078992,15.625,0.15625,-1.686398954,0.484040678,0.484040678,-0.063858981,0.015873016,0.605263158
Zehr_Site 13_Pilea_vulcanica_Survey 1,2/17/20,8.81336,8.81336,-1.941143951,N,Pilea_vulcanica,Urticaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,10.7,2.370243741,-0.821923499,6.45,0.0645,-2.674415922,0.524635396,0.524635396,0.098621441,0.183333333,12.2
Zehr_Site 14_Chimaphila_umbellata_Survey 1,8/17/18,42.614167,42.614167,0.369960837,N,Chimaphila_umbellata,Ericaceae,Temperate Broadleaf & Mixed Forests,HERB;SHRUB,Herb,7.212121212,1.975763112,-1.159054202,2.007575758,0.020075758,-3.887962269,0.767314949,0.767314949,1.193211516,0.014285714,NA
Zehr_Site 14_Ptelea_trifoliata_Survey 1,10/4/19,42.6226,42.6226,0.370537437,N,Ptelea_trifoliata,Rutaceae,Temperate Broadleaf & Mixed Forests,SHRUB;TREE,Woody,19.90833333,2.991138405,-0.291295026,32.225,0.32225,-0.743450847,0.395265458,0.395265458,-0.425232004,0.016129032,10.21666667
Zehr_Site 14_Rhus_copallinum_Survey 1,8/17/18,42.614379,42.614379,0.369975332,N,Rhus_copallinum,Anacardiaceae,Temperate Broadleaf & Mixed Forests,SHRUB;TREE,Woody,56.40151515,4.032496023,0.598669142,10.22727273,0.102272727,-2.172223275,0.374586895,0.374586895,-0.512588596,0.014705882,NA
Zehr_Site 15_Claytonia_virginica_Survey 1,5/20/20,42.5292,42.5292,0.364151282,N,Claytonia_virginica,Montiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,3.366666667,1.213923135,-1.81013724,1.225,0.01225,-4.389903692,0.95495341,0.95495341,3.053965265,0.025,3.3125
Zehr_Site 15_Elymus_hystrix_Survey 1,8/13/20,42.5291,42.5291,0.364144444,N,Elymus_hystrix,Poaceae,Temperate Broadleaf & Mixed Forests,GRAMINOID,Graminoid,49.50833333,3.902141006,0.487265248,9.483333333,0.094833333,-2.255998124,0.507402222,0.507402222,0.029611052,0.016393443,8.909090909
Zehr_Site 15_Fagus_grandifolia_Survey 1,5/21/20,42.5288,42.5288,0.364123932,N,Fagus_grandifolia,Fagaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,276.3833333,5.621788791,1.956909187,3.203101542,0.032031015,-3.408495381,0.772009647,0.772009647,1.219693731,0.05,7
Zehr_Site 15_Fagus_grandifolia_Survey 2,8/5/20,42.5288,42.5288,0.364123932,N,Fagus_grandifolia,Fagaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,282.2118644,5.642658081,1.974744482,4.089352207,0.040893522,-3.155030433,0.600504404,0.600504404,0.407567235,0.016666667,11.54545455
Zehr_Site 15_Fagus_grandifolia_Survey 3,10/2/20,42.5288,42.5288,0.364123932,N,Fagus_grandifolia,Fagaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,286.5862069,5.658039388,1.987889641,7.743152683,0.077431527,-2.477767578,0.423724879,0.423724879,-0.307500812,0.016666667,14.06818182
Zehr_Site 15_Galium_circaezans_Survey 1,10/7/20,42.5292,42.5292,0.364151282,N,Galium_circaezans,Rubiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,10.96666667,2.394860369,-0.800885658,6.341666667,0.063416667,-2.692511794,0.550457694,0.550457694,0.202520135,0.016393443,4.193548387
Zehr_Site 15_Helianthus_occidentalis_Survey 1,10/2/21,42.5434,42.5434,0.365122196,N,Helianthus_occidentalis,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,76.725,4.340227601,0.861662444,0.9,0.009,-4.701489957,0.718769617,0.718769617,0.938366684,0.016393443,26.53846154
Zehr_Site 15_Lupinus_perennis_Survey 1,6/16/20,42.53551,42.53551,0.364582723,N,Lupinus_perennis,Fabaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,39.93181818,3.687173454,0.30354986,3.856060606,0.038560606,-3.216200343,0.662445217,0.662445217,0.674210045,0.014705882,11.47619048
Zehr_Site 15_Lupinus_perennis_Survey 2,7/31/20,42.53551,42.53551,0.364582723,N,Lupinus_perennis,Fabaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,33.96774194,3.525411308,0.165304831,5.25,0.0525,-2.893013767,0.60464355,0.60464355,0.424851346,0.014705882,9.340909091
Zehr_Site 15_Lupinus_perennis_Survey 3,9/15/20,42.53551,42.53551,0.364582723,N,Lupinus_perennis,Fabaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,19.81451613,2.986414807,-0.295331903,13.90322581,0.139032258,-1.823351059,0.539728424,0.539728424,0.159249397,0.014705882,4.203703704
Zehr_Site 15_Lupinus_perennis_Survey 4,6/24/21,42.53551,42.53551,0.364582723,N,Lupinus_perennis,Fabaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,42.04237288,3.738677988,0.347566621,1.105932203,0.011059322,-4.493360653,0.535869996,0.535869996,0.143726893,0.014705882,22.671875
Zehr_Site 15_Monarda_fistulosa_Survey 1,6/5/20,42.5433,42.5433,0.365115359,N,Monarda_fistulosa,Lamiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,35.88888889,3.580427746,0.212322933,1.055555556,0.010555556,-4.540491304,0.435120058,0.435120058,-0.260991227,0.158730159,1.203125
Zehr_Site 15_Monarda_fistulosa_Survey 2,7/29/20,42.5433,42.5433,0.365115359,N,Monarda_fistulosa,Lamiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,52.85483871,3.967549264,0.543164398,9,0.09,-2.313634929,0.358217287,0.358217287,-0.583110046,0.015625,2.046875
Zehr_Site 15_Monarda_fistulosa_Survey 3,9/29/20,42.5433,42.5433,0.365115359,N,Monarda_fistulosa,Lamiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,51.91129032,3.949536306,0.52777018,13.35483871,0.133548387,-1.869942403,0.248614081,0.248614081,-1.106017575,0.015625,1.421875
Zehr_Site 15_Monarda_fistulosa_Survey 4,9/2/21,42.5433,42.5433,0.365115359,N,Monarda_fistulosa,Lamiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,50.12096774,3.914439438,0.497775724,8.709677419,0.087096774,-2.349610032,0.328202793,0.328202793,-0.716324831,0.015625,4.575
Zehr_Site 15_Nabalus_altissimus_Survey 1,10/20/21,42.5297,42.5297,0.364185469,N,Nabalus_altissimus,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,37.16666667,3.615412302,0.242221405,2.308333333,0.023083333,-3.745290497,0.704338249,0.704338249,0.868042639,0.1,4.447368421
Zehr_Site 15_Panax_trifolius_Survey 1,5/23/20,42.5333,42.5333,0.364431616,N,Panax_trifolius,Araliaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,4.725,1.552867561,-1.520468841,12.40833333,0.124083333,-1.954317574,0.642508338,0.642508338,0.586267755,0.15,3.942307692
Zehr_Site 15_Panax_trifolius_Survey 2,6/9/20,42.5333,42.5333,0.364431616,N,Panax_trifolius,Araliaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,4.363636364,1.473305738,-1.588463899,12.18181818,0.121818182,-1.975324034,0.691153607,0.691153607,0.805518052,0.016666667,1.210526316
Zehr_Site 15_Rudbeckia_hirta_Survey 1,6/18/20,42.5436,42.5436,0.365135871,N,Rudbeckia_hirta,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,10.54166667,2.355335658,-0.834664233,17.05,0.1705,-1.582087813,0.573785973,0.573785973,0.297314828,0.166666667,5.861111111
Zehr_Site 15_Rudbeckia_hirta_Survey 2,7/29/20,42.5436,42.5436,0.365135871,N,Rudbeckia_hirta,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,11.68571429,2.458367095,-0.746611594,18.65714286,0.186571429,-1.472443958,0.432798847,0.432798847,-0.270440945,0.016666667,12.83333333
Zehr_Site 15_Rudbeckia_hirta_Survey 3,10/7/20,42.5436,42.5436,0.365135871,N,Rudbeckia_hirta,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,4.86,1.581038438,-1.49639347,12.5,0.125,-1.945910149,0.4028,0.4028,-0.393811905,0.016666667,15.55263158
Zehr_Site 15_Viola_pubescens_Survey 1,5/20/20,42.529,42.529,0.364137607,N,Viola_pubescens,Violaceae,Temperate Broadleaf & Mixed Forests,HERB;SHRUB,Herb,8.75,2.1690537,-0.993864363,1.716666667,0.017166667,-4.047470038,0.787065987,0.787065987,1.307329769,0.066666667,14.16666667
Zehr_Site 15_Viola_pubescens_Survey 2,7/20/20,42.529,42.529,0.364137607,N,Viola_pubescens,Violaceae,Temperate Broadleaf & Mixed Forests,HERB;SHRUB,Herb,8.586538462,2.150195682,-1.009980787,8.884615385,0.088846154,-2.327805494,0.767846533,0.767846533,1.196191235,0.017857143,8
Zehr_Site 15_Viola_pubescens_Survey 3,8/19/20,42.529,42.529,0.364137607,N,Viola_pubescens,Violaceae,Temperate Broadleaf & Mixed Forests,HERB;SHRUB,Herb,7.432432432,2.005853185,-1.133338649,8.581081081,0.085810811,-2.365892542,0.820034996,0.820034996,1.5165846050935201,0.016949153,5.766666667
Zehr_Site 15_Vitis_aestivalis_Survey 1,6/24/20,42.491,42.491,0.361539386,N,Vitis_aestivalis,Vitaceae,Temperate Broadleaf & Mixed Forests,LIANA,Climber,16.89166667,2.826820404,-0.431724338,1.216666667,0.012166667,-4.396814021,0.791270026,0.791270026,1.332597853,0.016393443,1.935483871
Zehr_Site 15_Vitis_aestivalis_Survey 2,8/3/20,42.491,42.491,0.361539386,N,Vitis_aestivalis,Vitaceae,Temperate Broadleaf & Mixed Forests,LIANA,Climber,18.075,2.894529768,-0.373858618,2.875,0.02875,-3.519946134,0.650208794,0.650208794,0.61995711,0.1,2.25
Zehr_Site 15_Vitis_aestivalis_Survey 3,10/1/20,42.491,42.491,0.361539386,N,Vitis_aestivalis,Vitaceae,Temperate Broadleaf & Mixed Forests,LIANA,Climber,16.16101695,2.782601981,-0.469514249,7.983050847,0.079830508,-2.44465214,0.742001611,0.742001611,1.056398072,0.016666667,2.183333333
Zehr_Site 15_Zizia_aurea_Survey 1,6/1/20,42.5385,42.5385,0.364787162,N,Zizia_aurea,Apiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,40.04761905,3.690069222,0.306024639,0.912698413,0.009126984,-4.687351074,0.650490884,0.650490884,0.621197638,0.015625,10.25
Zehr_Site 15_Zizia_aurea_Survey 2,7/20/20,42.5385,42.5385,0.364787162,N,Zizia_aurea,Apiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,52,3.951243719,0.529229367,2.150793651,0.021507937,-3.817590669,0.68622783,0.68622783,0.782542537,0.015625,18
Zehr_Site 15_Zizia_aurea_Survey 3,8/25/20,42.5385,42.5385,0.364787162,N,Zizia_aurea,Apiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,48.97619048,3.891334271,0.478029606,2.412698413,0.024126984,-3.700001584,0.687606112,0.687606112,0.788951309,0.015625,15.890625
Zehr_Site 15_Zizia_aurea_Survey 4,6/23/21,42.5385,42.5385,0.364787162,N,Zizia_aurea,Apiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,29.43650794,3.382235671,0.042944189,4.134920635,0.041349206,-3.143473645,0.734010278,0.734010278,1.015065362,0.015151515,12.05
Zehr_Site 18_Cornus_disciflora_Survey 1,2/19/20,8.81012,8.81012,-1.941365483,N,Cornus_disciflora,Cornaceae,Tropical & Subtropical Moist Broadleaf Forests,TREE,Woody,15.54166667,2.743524589,-0.502910536,3.891666667,0.038916667,-3.206638513,0.679454143,0.679454143,0.751264399,0.116666667,3.821428571
Zehr_Site 18_Jungia_ferruginea_Survey 1,2/18/20,8.81597,8.81597,-1.940965494,N,Jungia_ferruginea,Asteraceae,Tropical & Subtropical Moist Broadleaf Forests,LIANA;VINE,Climber,44.58333333,3.797360097,0.397717476,9.891666667,0.098916667,-2.209319998,0.430497051,0.430497051,-0.279823486,0.233333333,16.23809524
Zehr_Site 18_Myrrhidendron_donnell-smithii_Survey 1,2/23/20,8.8103,8.8103,-1.941353176,N,Myrrhidendron_donnell-smithii,Apiaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;TREE,Woody,50.90833333,3.93002663,0.511096836,1.675,0.01675,-4.072465153,0.9360823,0.9360823,2.684107088,0.016666667,17.88636364
Zehr_Site 18_Zanthoxylum_melanostictum_Survey 1,2/19/20,8.80788,8.80788,-1.941518642,N,Zanthoxylum_melanostictum,Rutaceae,Tropical & Subtropical Moist Broadleaf Forests,TREE,Woody,14.55,2.677590994,-0.55925865,3.716666667,0.037166667,-3.254468024,0.844341415,0.844341415,1.690891883,0.066666667,0.934782609
Zehr_Site 2_Alnus_acuminata_Survey 1,2/14/20,8.82254,8.82254,-1.940516275,N,Alnus_acuminata,Betulaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;TREE,Woody,6.666666667,1.897119985,-1.226264125,18.90833333,0.189083333,-1.45597746,0.621097923,0.621097923,0.494210954,0.166666667,7.083333333
Zehr_Site 2_Bidens_reptans_Survey 1,2/28/20,8.82074,8.82074,-1.940639349,N,Bidens_reptans,Asteraceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;VINE,Climber,14.09166667,2.645583606,-0.586612777,4.95,0.0495,-2.955015492,0.596758546,0.596758546,0.391977062,0.016393443,18
Zehr_Site 2_Bocconia_frutescens_Survey 1,2/13/20,8.82264,8.82264,-1.940509438,N,Bocconia_frutescens,Papaveraceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;TREE,Woody,84.58333333,4.437737242,0.944996051,1.416666667,0.014166667,-4.24259552,0.711665005,0.711665005,0.903484321,0.033333333,24.02083333
Zehr_Site 2_Bomarea_chiriquina_Survey 1,2/17/20,8.81295,8.81295,-1.941171984,N,Bomarea_chiriquina,Alstroemeriaceae,Tropical & Subtropical Moist Broadleaf Forests,VINE,Climber,46.88333333,3.847662246,0.440706656,2.191666667,0.021916667,-3.798347492,0.776889863,0.776889863,1.247633055,0.015625,10.44117647
Zehr_Site 2_Coffea_arabica_Survey 1,2/28/20,8.82266,8.82266,-1.94050807,N,Coffea_arabica,Rubiaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;TREE,Woody,72.31666667,4.281054624,0.811092084,5.566666667,0.055666667,-2.831097687,0.486197097,0.486197097,-0.055225642,0.183333333,8.076923077
Zehr_Site 2_Desmodium_procumbens_Survey 1,2/25/20,8.81313,8.81313,-1.941159677,N,Desmodium_procumbens,Fabaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,9.066666667,2.204604685,-0.96348181,5.875,0.05875,-2.773917626,0.853299675,0.853299675,1.760718908,0.05,9
Zehr_Site 2_Dioscorea_racemosa_Survey 1,4/16/19,8.82379,8.82379,-1.940430807,N,Dioscorea_racemosa,Dioscoreaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB;VINE,Climber,21.03333333,3.046108481,-0.244316546,8.558333333,0.085583333,-2.368795779,0.79786444,0.79786444,1.373000146,0.014285714,NA
Zehr_Site 2_Ipomoea_batatas_Survey 1,2/21/20,8.82242,8.82242,-1.94052448,N,Ipomoea_batatas,Convolvulaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB;VINE,Climber,22.06666667,3.094068174,-0.203329274,5.433333333,0.054333333,-2.856752234,0.536861807,0.536861807,0.147715237,0.016393443,24.41666667
Zehr_Site 2_Jessea_multivenia_Survey 1,2/14/20,8.82403,8.82403,-1.940414397,N,Jessea_multivenia,Asteraceae,Tropical & Subtropical Moist Broadleaf Forests,HERB;SHRUB,Woody,28.36666667,3.345214747,0.011305398,4.383333333,0.043833333,-3.082537672,0.653412386,0.653412386,0.634072816,0.116666667,11.68181818
Zehr_Site 2_Passiflora_apetala_Survey 1,2/22/20,8.82409,8.82409,-1.940410295,N,Passiflora_apetala,Passifloraceae,Tropical & Subtropical Moist Broadleaf Forests,VINE,Climber,40.85833333,3.710110799,0.323152554,16.20833333,0.162083333,-1.642808046,0.596723454,0.596723454,0.391831236,0.016393443,5.119047619
